subject;age;trial_number;condition;order;image_object_id;image_landscape_id;encoding_phase;rating;recall_phase;phase;score;rt
sub-10;24;1bis;Distraction;D-R;Piano;mars-02;E1;0.0;RF;final;0.0;1.7750857999999423
sub-10;24;20bis;Distraction;D-R;Voiture;Eau05;E1;0.0;RF;final;0.0;0.6974365999994916
sub-10;24;21bis;Distraction;D-R;Pomme;Mon13;E1;0.0;RF;final;1.0;10.001927400000568
sub-10;24;22bis;Distraction;D-R;Casquette;Mon03;E1;1.0;RF;final;1.0;3.0699390999998286
sub-10;24;23bis;Distraction;D-R;Stylo;Mon10;E1;0.0;RF;final;0.0;0.8357187000001431
sub-10;24;24bis;Distraction;D-R;Seau;Esp02;E1;0.0;RF;final;0.0;2.5675298999994998
sub-10;24;25bis;Distraction;D-R;Lion;Des03;E1;0.0;RF;final;1.0;2.3950789000009536
sub-10;24;26bis;Rest;D-R;Lunettes;Urb06;E2;3.0;RF;final;1.0;4.130439499998829
sub-10;24;27bis;Rest;D-R;Cheval;Esp03;E2;0.0;RF;final;0.0;12.61446689999866
sub-10;24;28bis;Rest;D-R;Pain;Nei03;E2;0.0;RF;final;0.0;2.388215900000432
sub-10;24;29bis;Rest;D-R;Fromage;Des01;E2;0.0;RF;final;0.0;2.373058199998922
sub-10;24;2bis;Distraction;D-R;Chapeau;Des04;E1;2.0;RF;final;0.0;0.6495685000008962
sub-10;24;30bis;Rest;D-R;Elephant;Nei02;E2;0.0;RF;final;0.0;9.07348439999987
sub-10;24;31bis;Rest;D-R;Montre;Urb01;E2;3.0;RF;final;0.0;1.6102775999988808
sub-10;24;32bis;Rest;D-R;Tournevis;Urb04;E2;3.0;RF;final;1.0;4.87599709999995
sub-10;24;33bis;Rest;D-R;Rhinoceros;For03;E2;0.0;RF;final;1.0;8.154796299999362
sub-10;24;34bis;Rest;D-R;Velo;mars-03;E2;0.0;RF;final;1.0;2.170636099999683
sub-10;24;35bis;Rest;D-R;Broccoli;Mon05;E2;0.0;RF;final;1.0;9.102964600000632
sub-10;24;36bis;Rest;D-R;Trompette;Mon11;E2;0.0;RF;final;0.0;0.7015245000002324
sub-10;24;37bis;Rest;D-R;Crayon;Mon07;E2;0.0;RF;final;0.0;0.9257106000004568
sub-10;24;38bis;Rest;D-R;Prise;Urb10;E2;3.0;RF;final;0.0;2.451917799999137
sub-10;24;39bis;Rest;D-R;Bonnet;For04;E2;;RF;final;0.0;0.7335759999987204
sub-10;24;3bis;Distraction;D-R;Girafe;mars-04;E1;0.0;RF;final;0.0;4.405598100000134
sub-10;24;40bis;Rest;D-R;Tracteur;Eau06;E2;0.0;RF;final;1.0;3.034091699999408
sub-10;24;41bis;Rest;D-R;Tasse;Urb07;E2;2.0;RF;final;1.0;2.0678935999985697
sub-10;24;42bis;Rest;D-R;Ciseaux;Cam03;E2;1.0;RF;final;1.0;2.4718622000000323
sub-10;24;43bis;Rest;D-R;Carotte;For01;E2;0.0;RF;final;0.0;15.008571400001529
sub-10;24;44bis;Rest;D-R;Citron;Eau02;E2;0.0;RF;final;0.0;0.7106225000006816
sub-10;24;45bis;Rest;D-R;Table;Urb09;E2;3.0;RF;final;1.0;2.4966715999999
sub-10;24;46bis;Rest;D-R;Bougie;Mon06;E2;0.0;RF;final;1.0;6.678196799999569
sub-10;24;47bis;Rest;D-R;Tortue;Eau04;E2;1.0;RF;final;1.0;2.936579499999425
sub-10;24;48bis;Rest;D-R;Canard;Des05;E2;2.0;RF;final;1.0;2.0917808000012883
sub-10;24;49bis;Rest;D-R;Marteau;Urb02;E2;3.0;RF;final;0.0;3.9222881000005145
sub-10;24;4bis;Distraction;D-R;Guitare;Mon12;E1;2.0;RF;final;0.0;15.003643300000476
sub-10;24;50bis;Rest;D-R;Pinceau;Mon14;E2;0.0;RF;final;0.0;1.0283861999996589
sub-10;24;5bis;Distraction;D-R;Chien;mars-01;E1;0.0;RF;final;1.0;2.479940599998372
sub-10;24;6bis;Distraction;D-R;Fraise;Urb11;E1;1.0;RF;final;1.0;2.2224796999998944
sub-10;24;7bis;Distraction;D-R;Dauphin;Mon09;E1;0.0;RF;final;0.0;1.1502312000011443
sub-10;24;8bis;Distraction;D-R;Violon;Urb08;E1;1.0;RF;final;1.0;3.9997528000003513
sub-10;24;9bis;Distraction;D-R;Sac;Mon01;E1;3.0;RF;final;1.0;2.221132200000284
sub-12;29;1;Rest;R-D;Piano;Urb08;E1;0.0;R1;initial;1.0;2.396039899999778
sub-12;29;2;Rest;R-D;Velo;Mon07;E1;2.0;R1;initial;1.0;5.313536599999679
sub-12;29;3;Rest;R-D;Fourchette;Urb09;E1;1.0;R1;initial;1.0;4.035675699999956
sub-12;29;4;Rest;R-D;Bougie;mars-02;E1;0.0;R1;initial;1.0;3.141736800000217
sub-12;29;5;Rest;R-D;Tracteur;Urb06;E1;1.0;R1;initial;1.0;3.48379230000046
sub-12;29;6;Rest;R-D;Balai;For03;E1;1.0;R1;initial;1.0;2.981492200000502
sub-12;29;7;Rest;R-D;Ampoule;Urb11;E1;1.0;R1;initial;1.0;3.065839799999594
sub-12;29;8;Rest;R-D;Cheval;Esp02;E1;0.0;R1;initial;1.0;3.2786604000002626
sub-12;29;9;Rest;R-D;Lunettes;Mon12;E1;1.0;R1;initial;1.0;4.792238200000611
sub-12;29;10;Rest;R-D;Table;Eau03;E1;1.0;R1;initial;1.0;3.085050200000296
sub-12;29;11;Rest;R-D;Tasse;For04;E1;0.0;R1;initial;1.0;2.736983599999803
sub-12;29;12;Rest;R-D;Carotte;Des04;E1;1.0;R1;initial;1.0;9.722621200000503
sub-12;29;13;Rest;R-D;Moto;Des01;E1;2.0;R1;initial;0.0;5.626307100000304
sub-12;29;14;Rest;R-D;Pomme;Nei02;E1;0.0;R1;initial;1.0;2.345467500000268
sub-12;29;15;Rest;R-D;Seau;mars-01;E1;0.0;R1;initial;0.0;15.0118051999998
sub-12;29;16;Rest;R-D;Tournevis;mars-04;E1;0.0;R1;initial;0.0;15.015445099999852
sub-12;29;17;Rest;R-D;Pinceau;Eau06;E1;0.0;R1;initial;1.0;3.2751052000003256
sub-12;29;18;Rest;R-D;Cerise;Esp03;E1;0.0;R1;initial;1.0;3.103380300000026
sub-12;29;19;Rest;R-D;Girafe;Mon05;E1;1.0;R1;initial;1.0;2.9797496000001047
sub-12;29;20;Rest;R-D;Crayon;Mon01;E1;1.0;R1;initial;1.0;4.1316304000001765
sub-12;29;21;Rest;R-D;Chien;For01;E1;3.0;R1;initial;1.0;2.68985099999918
sub-12;29;22;Rest;R-D;Papillon;Mon03;E1;2.0;R1;initial;1.0;3.768563199999335
sub-12;29;23;Rest;R-D;Casquette;Des02;E1;1.0;R1;initial;1.0;3.624389999999949
sub-12;29;24;Rest;R-D;Prise;Mon10;E1;0.0;R1;initial;1.0;1.7924323000006552
sub-12;29;25;Rest;R-D;Tortue;Urb01;E1;1.0;R1;initial;1.0;3.9342053999998825
sub-12;29;26;Distraction;R-D;Broccoli;Des05;E2;0.0;R2;initial;0.0;15.00366909999957
sub-12;29;27;Distraction;R-D;Trompette;Cam03;E2;0.0;R2;initial;1.0;5.46642780000002
sub-12;29;28;Distraction;R-D;Violon;Esp05;E2;0.0;R2;initial;1.0;3.719359199999417
sub-12;29;29;Distraction;R-D;Chapeau;Urb04;E2;3.0;R2;initial;1.0;5.96431290000055
sub-12;29;30;Distraction;R-D;Montre;Nei03;E2;0.0;R2;initial;1.0;2.74891690000004
sub-12;29;31;Distraction;R-D;Fraise;Mon02;E2;1.0;R2;initial;0.0;15.006449800000157
sub-12;29;32;Distraction;R-D;Sac;Des03;E2;1.0;R2;initial;1.0;2.079404899999645
sub-12;29;33;Distraction;R-D;Chat;Nei01;E2;1.0;R2;initial;1.0;1.8069042999995872
sub-12;29;34;Distraction;R-D;Poire;Urb03;E2;1.0;R2;initial;1.0;4.402508400000443
sub-12;29;35;Distraction;R-D;Elephant;For06;E2;0.0;R2;initial;1.0;3.49455080000007
sub-12;29;36;Distraction;R-D;Clef;Eau05;E2;0.0;R2;initial;0.0;15.014819200000602
sub-12;29;37;Distraction;R-D;Canard;Mon13;E2;0.0;R2;initial;1.0;2.8882058999997757
sub-12;29;38;Distraction;R-D;Lion;Urb07;E2;0.0;R2;initial;1.0;1.517872199999147
sub-12;29;39;Distraction;R-D;Voiture;Mon11;E2;1.0;R2;initial;1.0;3.060685000000376
sub-12;29;40;Distraction;R-D;Guitare;Urb02;E2;3.0;R2;initial;1.0;2.737115200000517
sub-12;29;41;Distraction;R-D;Stylo;Urb10;E2;3.0;R2;initial;1.0;2.522116899999673
sub-12;29;42;Distraction;R-D;Citron;Eau04;E2;1.0;R2;initial;1.0;2.049485200000163
sub-12;29;43;Distraction;R-D;Fromage;Mon09;E2;0.0;R2;initial;0.0;15.011236199999985
sub-12;29;44;Distraction;R-D;Pain;Cam02;E2;0.0;R2;initial;0.0;15.007394399999612
sub-12;29;45;Distraction;R-D;Bonnet;Eau02;E2;1.0;R2;initial;1.0;2.3913558999993256
sub-12;29;46;Distraction;R-D;Ciseaux;For05;E2;0.0;R2;initial;1.0;5.0955205999998725
sub-12;29;47;Distraction;R-D;Dauphin;mars-03;E2;3.0;R2;initial;1.0;3.3332351999997627
sub-12;29;48;Distraction;R-D;Cactus;Mon14;E2;2.0;R2;initial;1.0;3.157759900000201
sub-12;29;49;Distraction;R-D;Rhinoceros;Mon06;E2;0.0;R2;initial;1.0;4.295767200000228
sub-12;29;50;Distraction;R-D;Marteau;Mon04;E2;0.0;R2;initial;1.0;3.1168799999995827
sub-12;29;10bis;Rest;R-D;Table;Eau03;E1;1.0;RF;final;1.0;2.4551229999997304
sub-12;29;11bis;Rest;R-D;Tasse;For04;E1;0.0;RF;final;1.0;2.136542300000656
sub-12;29;12bis;Rest;R-D;Carotte;Des04;E1;1.0;RF;final;0.0;15.008566900000003
sub-12;29;13bis;Rest;R-D;Moto;Des01;E1;2.0;RF;final;0.0;15.00116539999908
sub-12;29;14bis;Rest;R-D;Pomme;Nei02;E1;0.0;RF;final;1.0;2.0838404999994964
sub-12;29;15bis;Rest;R-D;Seau;mars-01;E1;0.0;RF;final;0.0;3.503579800000807
sub-12;29;16bis;Rest;R-D;Tournevis;mars-04;E1;0.0;RF;final;0.0;3.028770400000212
sub-12;29;17bis;Rest;R-D;Pinceau;Eau06;E1;0.0;RF;final;1.0;2.602584399999614
sub-12;29;18bis;Rest;R-D;Cerise;Esp03;E1;0.0;RF;final;1.0;2.5293971999999485
sub-12;29;19bis;Rest;R-D;Girafe;Mon05;E1;1.0;RF;final;1.0;2.683505699998932
sub-12;29;1bis;Rest;R-D;Piano;Urb08;E1;0.0;RF;final;1.0;2.925984100000278
sub-12;29;20bis;Rest;R-D;Crayon;Mon01;E1;1.0;RF;final;1.0;3.6303123000016058
sub-12;29;21bis;Rest;R-D;Chien;For01;E1;3.0;RF;final;1.0;3.3519398999997065
sub-12;29;22bis;Rest;R-D;Papillon;Mon03;E1;2.0;RF;final;1.0;3.155519199999617
sub-12;29;23bis;Rest;R-D;Casquette;Des02;E1;1.0;RF;final;1.0;2.6134314999999333
sub-12;29;24bis;Rest;R-D;Prise;Mon10;E1;0.0;RF;final;1.0;6.1245727999994415
sub-12;29;25bis;Rest;R-D;Tortue;Urb01;E1;1.0;RF;final;1.0;2.449300000000221
sub-12;29;26bis;Distraction;R-D;Broccoli;Des05;E2;0.0;RF;final;0.0;4.002151499998945
sub-12;29;27bis;Distraction;R-D;Trompette;Cam03;E2;0.0;RF;final;1.0;2.250519000001077
sub-12;29;28bis;Distraction;R-D;Violon;Esp05;E2;0.0;RF;final;1.0;2.324239400000806
sub-12;29;29bis;Distraction;R-D;Chapeau;Urb04;E2;3.0;RF;final;1.0;2.875498900000821
sub-12;29;2bis;Rest;R-D;Velo;Mon07;E1;2.0;RF;final;0.0;4.118612299998858
sub-12;29;30bis;Distraction;R-D;Montre;Nei03;E2;0.0;RF;final;1.0;2.126152299999376
sub-12;29;31bis;Distraction;R-D;Fraise;Mon02;E2;1.0;RF;final;0.0;3.9695784999985335
sub-12;29;32bis;Distraction;R-D;Sac;Des03;E2;1.0;RF;final;1.0;1.5548322000013286
sub-12;29;33bis;Distraction;R-D;Chat;Nei01;E2;1.0;RF;final;1.0;1.8707717999986928
sub-12;29;34bis;Distraction;R-D;Poire;Urb03;E2;1.0;RF;final;1.0;2.3079280000001745
sub-12;29;35bis;Distraction;R-D;Elephant;For06;E2;0.0;RF;final;1.0;3.7078997999997223
sub-12;29;36bis;Distraction;R-D;Clef;Eau05;E2;0.0;RF;final;0.0;5.727235299998938
sub-12;29;37bis;Distraction;R-D;Canard;Mon13;E2;0.0;RF;final;1.0;2.675122399999964
sub-12;29;38bis;Distraction;R-D;Lion;Urb07;E2;0.0;RF;final;1.0;1.829624899999544
sub-12;29;39bis;Distraction;R-D;Voiture;Mon11;E2;1.0;RF;final;1.0;1.9711585999993984
sub-12;29;3bis;Rest;R-D;Fourchette;Urb09;E1;1.0;RF;final;1.0;3.356920099999116
sub-12;29;40bis;Distraction;R-D;Guitare;Urb02;E2;3.0;RF;final;1.0;4.445020299999669
sub-12;29;41bis;Distraction;R-D;Stylo;Urb10;E2;3.0;RF;final;1.0;2.4260405999993964
sub-12;29;42bis;Distraction;R-D;Citron;Eau04;E2;1.0;RF;final;1.0;3.58926910000082
sub-12;29;43bis;Distraction;R-D;Fromage;Mon09;E2;0.0;RF;final;0.0;15.00322000000051
sub-12;29;44bis;Distraction;R-D;Pain;Cam02;E2;0.0;RF;final;0.0;9.38008980000086
sub-12;29;45bis;Distraction;R-D;Bonnet;Eau02;E2;1.0;RF;final;1.0;2.082076900000174
sub-12;29;46bis;Distraction;R-D;Ciseaux;For05;E2;0.0;RF;final;1.0;2.7198656000000483
sub-12;29;47bis;Distraction;R-D;Dauphin;mars-03;E2;3.0;RF;final;0.0;8.211508799999137
sub-12;29;48bis;Distraction;R-D;Cactus;Mon14;E2;2.0;RF;final;1.0;2.3963655999996263
sub-12;29;49bis;Distraction;R-D;Rhinoceros;Mon06;E2;0.0;RF;final;1.0;3.49060610000015
sub-12;29;4bis;Rest;R-D;Bougie;mars-02;E1;0.0;RF;final;1.0;8.089049399999567
sub-12;29;50bis;Distraction;R-D;Marteau;Mon04;E2;0.0;RF;final;1.0;2.5878027999988262
sub-12;29;5bis;Rest;R-D;Tracteur;Urb06;E1;1.0;RF;final;1.0;3.240488400000686
sub-12;29;6bis;Rest;R-D;Balai;For03;E1;1.0;RF;final;1.0;2.367429899999479
sub-12;29;7bis;Rest;R-D;Ampoule;Urb11;E1;1.0;RF;final;1.0;2.918777200000477
sub-12;29;8bis;Rest;R-D;Cheval;Esp02;E1;0.0;RF;final;1.0;2.680460600000515
sub-12;29;9bis;Rest;R-D;Lunettes;Mon12;E1;1.0;RF;final;1.0;3.960664100000941
sub-14;53;1;Rest;R-D;Balai;Des01;E1;1.0;R1;initial;1.0;2.912157699999625
sub-14;53;2;Rest;R-D;Carotte;Mon06;E1;0.0;R1;initial;0.0;8.159875500000453
sub-14;53;3;Rest;R-D;Tournevis;mars-01;E1;0.0;R1;initial;0.0;2.30724999999984
sub-14;53;4;Rest;R-D;Bougie;Mon03;E1;2.0;R1;initial;0.0;11.05898100000013
sub-14;53;5;Rest;R-D;Seau;Mon02;E1;2.0;R1;initial;1.0;4.481813499999589
sub-14;53;6;Rest;R-D;Canard;Urb08;E1;2.0;R1;initial;0.0;7.527567799999815
sub-14;53;7;Rest;R-D;Lunettes;Des04;E1;2.0;R1;initial;1.0;3.3889328000004757
sub-14;53;8;Rest;R-D;Clef;Urb10;E1;3.0;R1;initial;1.0;10.298263399999996
sub-14;53;9;Rest;R-D;Elephant;For04;E1;2.0;R1;initial;1.0;2.770484399999986
sub-14;53;10;Rest;R-D;Prise;mars-04;E1;0.0;R1;initial;0.0;8.264656600000308
sub-14;53;11;Rest;R-D;Tracteur;For03;E1;3.0;R1;initial;1.0;5.943146700000398
sub-14;53;12;Rest;R-D;Marteau;Mon09;E1;1.0;R1;initial;0.0;11.386085000000094
sub-14;53;13;Rest;R-D;Velo;Mon05;E1;3.0;R1;initial;1.0;2.1709670000000187
sub-14;53;14;Rest;R-D;Rhinoceros;Urb04;E1;2.0;R1;initial;0.0;15.01044019999972
sub-14;53;15;Rest;R-D;Lion;Urb09;E1;1.0;R1;initial;1.0;2.7869236999995337
sub-14;53;16;Rest;R-D;Cactus;Urb02;E1;3.0;R1;initial;1.0;4.5702572999998665
sub-14;53;17;Rest;R-D;Montre;Cam02;E1;2.0;R1;initial;1.0;3.7585753000003024
sub-14;53;18;Rest;R-D;Pain;Des03;E1;3.0;R1;initial;0.0;4.973358700000063
sub-14;53;19;Rest;R-D;Citron;For06;E1;1.0;R1;initial;1.0;3.5357640000001997
sub-14;53;20;Rest;R-D;Bonnet;Esp03;E1;3.0;R1;initial;1.0;2.8043479999996634
sub-14;53;21;Rest;R-D;Cheval;Esp05;E1;3.0;R1;initial;1.0;3.9360305999998673
sub-14;53;22;Rest;R-D;Pomme;Des02;E1;2.0;R1;initial;0.0;9.78961049999998
sub-14;53;23;Rest;R-D;Fraise;mars-03;E1;0.0;R1;initial;0.0;4.824068800000532
sub-14;53;24;Rest;R-D;Voiture;Mon01;E1;2.0;R1;initial;1.0;2.6612803999996686
sub-14;53;25;Rest;R-D;Poire;Mon14;E1;2.0;R1;initial;1.0;2.460661600000094
sub-14;53;26;Distraction;R-D;Papillon;Eau03;E2;0.0;R2;initial;0.0;2.241499200000362
sub-14;53;27;Distraction;R-D;Ciseaux;mars-02;E2;0.0;R2;initial;1.0;6.847089699999742
sub-14;53;28;Distraction;R-D;Tortue;Urb11;E2;0.0;R2;initial;1.0;3.8973511999993207
sub-14;53;29;Distraction;R-D;Dauphin;Urb06;E2;0.0;R2;initial;1.0;3.181514800000514
sub-14;53;30;Distraction;R-D;Girafe;Nei02;E2;0.0;R2;initial;1.0;3.8577408999999534
sub-14;53;31;Distraction;R-D;Fourchette;Nei01;E2;2.0;R2;initial;0.0;4.023994600000151
sub-14;53;32;Distraction;R-D;Sac;Des05;E2;3.0;R2;initial;1.0;1.94964119999986
sub-14;53;33;Distraction;R-D;Cerise;Mon11;E2;0.0;R2;initial;0.0;6.880408500000158
sub-14;53;34;Distraction;R-D;Chat;For05;E2;3.0;R2;initial;1.0;3.1411435999998503
sub-14;53;35;Distraction;R-D;Broccoli;Mon13;E2;1.0;R2;initial;1.0;3.8866561000004367
sub-14;53;36;Distraction;R-D;Stylo;Mon07;E2;1.0;R2;initial;1.0;2.965549900000042
sub-14;53;37;Distraction;R-D;Guitare;Esp02;E2;2.0;R2;initial;1.0;2.7883758999996644
sub-14;53;38;Distraction;R-D;Pinceau;Mon12;E2;3.0;R2;initial;1.0;11.325775000000249
sub-14;53;39;Distraction;R-D;Tasse;Mon10;E2;2.0;R2;initial;1.0;2.8545051999999487
sub-14;53;40;Distraction;R-D;Chien;Eau05;E2;2.0;R2;initial;1.0;2.5255354000000807
sub-14;53;41;Distraction;R-D;Table;For01;E2;2.0;R2;initial;1.0;2.267282300000261
sub-14;53;42;Distraction;R-D;Piano;Urb07;E2;3.0;R2;initial;1.0;4.084278000000268
sub-14;53;43;Distraction;R-D;Fromage;Eau06;E2;2.0;R2;initial;1.0;10.9558348999999
sub-14;53;44;Distraction;R-D;Chapeau;Cam03;E2;3.0;R2;initial;1.0;4.265521799999988
sub-14;53;45;Distraction;R-D;Ampoule;Urb01;E2;3.0;R2;initial;1.0;3.03234860000066
sub-14;53;46;Distraction;R-D;Crayon;Eau04;E2;1.0;R2;initial;1.0;3.592072499999631
sub-14;53;47;Distraction;R-D;Violon;Mon04;E2;3.0;R2;initial;1.0;2.954948699999477
sub-14;53;48;Distraction;R-D;Trompette;Eau02;E2;2.0;R2;initial;1.0;4.53154910000012
sub-14;53;49;Distraction;R-D;Moto;Nei03;E2;1.0;R2;initial;0.0;1.9430393999991795
sub-14;53;50;Distraction;R-D;Casquette;Urb03;E2;3.0;R2;initial;1.0;4.402983099999801
sub-14;53;10bis;Rest;R-D;Prise;mars-04;E1;0.0;RF;final;1.0;2.12046509999891
sub-14;53;11bis;Rest;R-D;Tracteur;For03;E1;3.0;RF;final;1.0;3.2023160999997344
sub-14;53;12bis;Rest;R-D;Marteau;Mon09;E1;1.0;RF;final;0.0;2.448823099999572
sub-14;53;13bis;Rest;R-D;Velo;Mon05;E1;3.0;RF;final;1.0;2.6654237000002468
sub-14;53;14bis;Rest;R-D;Rhinoceros;Urb04;E1;2.0;RF;final;0.0;7.056593299999804
sub-14;53;15bis;Rest;R-D;Lion;Urb09;E1;1.0;RF;final;1.0;3.943440400000327
sub-14;53;16bis;Rest;R-D;Cactus;Urb02;E1;3.0;RF;final;1.0;4.29201859999921
sub-14;53;17bis;Rest;R-D;Montre;Cam02;E1;2.0;RF;final;1.0;6.160485099999278
sub-14;53;18bis;Rest;R-D;Pain;Des03;E1;3.0;RF;final;0.0;2.8120895000010933
sub-14;53;19bis;Rest;R-D;Citron;For06;E1;1.0;RF;final;1.0;2.691213299998708
sub-14;53;1bis;Rest;R-D;Balai;Des01;E1;1.0;RF;final;1.0;2.5501340000009804
sub-14;53;20bis;Rest;R-D;Bonnet;Esp03;E1;3.0;RF;final;1.0;2.0714982000008604
sub-14;53;21bis;Rest;R-D;Cheval;Esp05;E1;3.0;RF;final;1.0;2.5153944000012416
sub-14;53;22bis;Rest;R-D;Pomme;Des02;E1;2.0;RF;final;0.0;3.0481252999998105
sub-14;53;23bis;Rest;R-D;Fraise;mars-03;E1;0.0;RF;final;0.0;8.558534100000543
sub-14;53;24bis;Rest;R-D;Voiture;Mon01;E1;2.0;RF;final;1.0;13.157195899999351
sub-14;53;25bis;Rest;R-D;Poire;Mon14;E1;2.0;RF;final;1.0;3.332953400000406
sub-14;53;26bis;Distraction;R-D;Papillon;Eau03;E2;0.0;RF;final;0.0;2.136370700000043
sub-14;53;27bis;Distraction;R-D;Ciseaux;mars-02;E2;0.0;RF;final;0.0;12.24611729999924
sub-14;53;28bis;Distraction;R-D;Tortue;Urb11;E2;0.0;RF;final;1.0;2.914297399998759
sub-14;53;29bis;Distraction;R-D;Dauphin;Urb06;E2;0.0;RF;final;1.0;2.8911822000009124
sub-14;53;2bis;Rest;R-D;Carotte;Mon06;E1;0.0;RF;final;1.0;2.920109100001355
sub-14;53;30bis;Distraction;R-D;Girafe;Nei02;E2;0.0;RF;final;1.0;3.366765499999019
sub-14;53;31bis;Distraction;R-D;Fourchette;Nei01;E2;2.0;RF;final;1.0;2.621576000001369
sub-14;53;32bis;Distraction;R-D;Sac;Des05;E2;3.0;RF;final;1.0;2.270685200001026
sub-14;53;33bis;Distraction;R-D;Cerise;Mon11;E2;0.0;RF;final;0.0;12.647613099999944
sub-14;53;34bis;Distraction;R-D;Chat;For05;E2;3.0;RF;final;1.0;1.986176999998861
sub-14;53;35bis;Distraction;R-D;Broccoli;Mon13;E2;1.0;RF;final;1.0;2.565258399999948
sub-14;53;36bis;Distraction;R-D;Stylo;Mon07;E2;1.0;RF;final;1.0;3.177671299999929
sub-14;53;37bis;Distraction;R-D;Guitare;Esp02;E2;2.0;RF;final;1.0;2.256550399999469
sub-14;53;38bis;Distraction;R-D;Pinceau;Mon12;E2;3.0;RF;final;1.0;3.3783418999992136
sub-14;53;39bis;Distraction;R-D;Tasse;Mon10;E2;2.0;RF;final;1.0;2.468298899999354
sub-14;53;3bis;Rest;R-D;Tournevis;mars-01;E1;0.0;RF;final;0.0;4.534835000000385
sub-14;53;40bis;Distraction;R-D;Chien;Eau05;E2;2.0;RF;final;1.0;2.1813074000001507
sub-14;53;41bis;Distraction;R-D;Table;For01;E2;2.0;RF;final;1.0;2.8906985000012355
sub-14;53;42bis;Distraction;R-D;Piano;Urb07;E2;3.0;RF;final;1.0;2.2788387999989936
sub-14;53;43bis;Distraction;R-D;Fromage;Eau06;E2;2.0;RF;final;1.0;4.596129700001256
sub-14;53;44bis;Distraction;R-D;Chapeau;Cam03;E2;3.0;RF;final;1.0;3.140227399999276
sub-14;53;45bis;Distraction;R-D;Ampoule;Urb01;E2;3.0;RF;final;1.0;2.802591300000131
sub-14;53;46bis;Distraction;R-D;Crayon;Eau04;E2;1.0;RF;final;1.0;5.052453600001172
sub-14;53;47bis;Distraction;R-D;Violon;Mon04;E2;3.0;RF;final;1.0;2.495085799999288
sub-14;53;48bis;Distraction;R-D;Trompette;Eau02;E2;2.0;RF;final;1.0;2.6567413000011584
sub-14;53;49bis;Distraction;R-D;Moto;Nei03;E2;1.0;RF;final;0.0;1.1840575000005629
sub-14;53;4bis;Rest;R-D;Bougie;Mon03;E1;2.0;RF;final;0.0;3.032482600001458
sub-14;53;50bis;Distraction;R-D;Casquette;Urb03;E2;3.0;RF;final;1.0;2.71263639999961
sub-14;53;5bis;Rest;R-D;Seau;Mon02;E1;2.0;RF;final;1.0;2.02878679999958
sub-14;53;6bis;Rest;R-D;Canard;Urb08;E1;2.0;RF;final;0.0;1.7810277999997195
sub-14;53;7bis;Rest;R-D;Lunettes;Des04;E1;2.0;RF;final;1.0;2.637766700001521
sub-14;53;8bis;Rest;R-D;Clef;Urb10;E1;3.0;RF;final;0.0;4.125968599999396
sub-14;53;9bis;Rest;R-D;Elephant;For04;E1;2.0;RF;final;1.0;4.237395500000275
sub-16;23;1;Rest;R-D;Tracteur;Eau06;E1;1.0;R1;initial;1.0;2.648473400000057
sub-16;23;2;Rest;R-D;Broccoli;Eau04;E1;0.0;R1;initial;0.0;12.081484499999988
sub-16;23;3;Rest;R-D;Clef;mars-04;E1;1.0;R1;initial;0.0;3.4217160000000604
sub-16;23;4;Rest;R-D;Moto;Mon13;E1;0.0;R1;initial;1.0;5.992470500000081
sub-16;23;5;Rest;R-D;Cerise;Eau02;E1;1.0;R1;initial;0.0;10.974704700000077
sub-16;23;6;Rest;R-D;Bougie;Urb01;E1;2.0;R1;initial;1.0;1.866963799999894
sub-16;23;7;Rest;R-D;Fraise;Mon06;E1;1.0;R1;initial;1.0;2.2755531999998766
sub-16;23;8;Rest;R-D;Tournevis;Mon04;E1;0.0;R1;initial;1.0;2.737988100000166
sub-16;23;9;Rest;R-D;Tasse;Urb04;E1;2.0;R1;initial;1.0;2.338671599999998
sub-16;23;10;Rest;R-D;Chapeau;Urb02;E1;3.0;R1;initial;1.0;2.743346300000212
sub-16;23;11;Rest;R-D;Chien;Mon02;E1;2.0;R1;initial;0.0;8.73143540000001
sub-16;23;12;Rest;R-D;Violon;Des01;E1;0.0;R1;initial;1.0;3.7565902999999703
sub-16;23;13;Rest;R-D;Chat;Urb07;E1;2.0;R1;initial;1.0;2.134382800000367
sub-16;23;14;Rest;R-D;Girafe;Mon07;E1;1.0;R1;initial;1.0;2.6234949999998207
sub-16;23;15;Rest;R-D;Dauphin;Des04;E1;0.0;R1;initial;1.0;2.4382104999999683
sub-16;23;16;Rest;R-D;Fourchette;Des05;E1;1.0;R1;initial;1.0;3.2700316000000385
sub-16;23;17;Rest;R-D;Prise;Mon03;E1;0.0;R1;initial;0.0;15.002593700000034
sub-16;23;18;Rest;R-D;Citron;Esp03;E1;0.0;R1;initial;1.0;2.3513483000001543
sub-16;23;19;Rest;R-D;Poire;Nei01;E1;0.0;R1;initial;1.0;2.1660980000001477
sub-16;23;20;Rest;R-D;Guitare;Mon05;E1;0.0;R1;initial;1.0;12.983901500000002
sub-16;23;21;Rest;R-D;Cheval;Cam02;E1;2.0;R1;initial;0.0;9.013174200000094
sub-16;23;22;Rest;R-D;Rhinoceros;mars-01;E1;0.0;R1;initial;0.0;12.624893300000169
sub-16;23;23;Rest;R-D;Table;Eau03;E1;0.0;R1;initial;1.0;2.393002099999876
